 sindex, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, diffimgstatus, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 7452 653 16 1 ZTF_g 2897222346015 0 2.2975 82.9925 5.7157 26.244 3.3045e-06 0.0289988 -0.0419009 6.59225e-06 1428 30. 0.06651 0.058031 20.4072 26.244 1 2460651.7223495 653120160 1 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458304.966412 2458347.975521 57,61
 7453 653 16 2 ZTF_g 2897222346115 0 2.4297 79.3579 5.64343 26.1435 3.7933e-06 0.0322441 -0.0500697 7.6743e-06 1591 30. 0.06762 0.058794 20.2833 26.1435 1 2460651.7223495 653120161 1 13.21885312371 32.415024 0.453630 0.961665 33.67519264007 52.985874 0.639831 1.110068 0.151207265367039 20.2149998664856 0.0370000004768372 0.726000010967255 0.046000000089407 2458304.966412 2458349.953391 0
 7454 652 13 1 ZTF_g 2898113564815 0 1.8517 69.6867 7.65986 26.1413 4.6165e-06 0.0343363 -0.0400835 9.24738e-06 1475 30. 0.066183 0.058117 20.195 26.1413 1 2460652.6135648 652120148 1 9.07740800805 38.889324 0.259649 0.832318 -8.99096930444 67.427299 -0.134241 1.147439 0.204570163020604 20.2390000343323 0.0500000007450581 1.37600004673004 -0.108999997377396 2458303.952060 2458352.925799 0
 7455 652 13 1 ZTF_r 2898202604815 0 1.6871 310.479 7.50123 26.0759 2.2699e-06 0.0244677 0.0871178 4.2964e-06 1522 30. 0.065433 0.058744 20.2763 26.0759 1 2460652.7026042 652120248 1 67.41884757123 27.696850 2.707732 1.011593 87.16874945716 51.923363 1.690103 1.078483 0.2331930961443 20.5160001754761 0.0509999990463257 0.794000029563904 0 2458303.966667 2458364.883264 0
 7456 698 3 3 ZTF_g 2899200231015 0 2.6637 100.411 8.16122 26.4088 4.5872e-06 0.0340097 -0.0800122 9.9737e-06 1459 30. 0.066233 0.053622 20.054 26.4088 1 2460653.7002315 698120110 1 -11.67829632544 41.712162 -0.311438 1.001477 -132.10131802268 67.351601 -1.974578 1.051498 0.0923584226225262 20.3119999885559 0.0370000004768372 0.875 0.0350000001490116 2458303.951609 2458362.967720 0
 7457 653 16 1 ZTF_g 2899204876015 0 2.35 84.3057 7.17645 26.2638 3.9591e-06 0.0313058 -0.0448998 8.15123e-06 1396 30. 0.060857 0.057235 20.1719 26.2638 1 2460653.7048727 653120160 1 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458304.966412 2458347.975521 57,61
 7458 653 16 2 ZTF_g 2899204876115 0 2.4093 80.2003 7.11593 26.1642 4.5948e-06 0.0349077 -0.0404746 9.77891e-06 1555 30. 0.064224 0.055511 20.0514 26.1642 1 2460653.7048727 653120161 1 45.16043397544 38.274483 1.312513 0.980807 3.01518455852 62.612682 0.048480 1.099515 0.151207265367039 20.2149998664856 0.0370000004768372 0.726000010967255 0.046000000089407 2458304.966412 2458349.953391 0
 7459 698 3 3 ZTF_r 2899215301015 0 1.9868 195.002 7.86836 26.2708 1.6563e-06 0.0210826 0.0829236 3.31821e-06 1515 30. 0.058423 0.050453 20.2231 26.2708 1 2460653.7153009 698120210 1 -36.39898515535 34.646919 -1.168636 0.956795 -18.95183728549 65.709816 -0.290360 1.034301 0.00755360897509477 20.5009998321533 0.0419999994337559 1.12999999523163 0.0199999995529652 2458300.923935 2458441.795822 0
 7460 653 16 2 ZTF_r 2899236056115 0 2.3985 265.753 7.19349 26.0786 1.9478e-06 0.0232511 0.08961 3.84172e-06 1610 30. 0.066236 0.057948 19.9567 26.0786 1 2460653.7360532 653120261 1 -52.87964394663 37.417610 -1.572053 0.974106 -8.43158181139 61.386593 -0.138277 1.095056 0.0960824501012838 20.5690001487732 0.068000003695488 1.04299998283386 0.0240000002086163 2458301.945833 2458361.999051 0
 7461 653 16 1 ZTF_r 2899236056015 0 2.3069 224.654 7.01836 26.1694 1.7738e-06 0.0214097 0.0901467 3.42989e-06 1441 30. 0.063348 0.059935 20.113 26.1694 1 2460653.7360532 653120260 1 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458301.945833 2458364.983044 57,61
 7462 698 3 3 ZTF_i 2899281501015 0 2.0237 211.098 7.23328 25.5805 1.007e-06 0.023125 0.187555 7.6427e-06 1520 30. 0.06623 0.055823 19.6265 25.5805 2 2460653.7815046 698120310 1 -11.96534913305 31.956717 -0.416503 0.994508 -86.89015480815 58.944756 -1.484023 1.045333 0.0723871330140563 20.5600000953674 0.0820000022649765 0.787000000476837 0.0780000016093254 2458434.741713 2459487.806088 0
 7463 652 13 1 ZTF_i 2899283394815 0 2.1442 180.95 7.21427 25.3461 1.5928e-06 0.0289724 0.198645 1.05842e-05 1526 30. 0.074134 0.067755 19.3332 25.3461 2 2460653.7833912 652120348 1 -26.72735707833 30.832403 -0.964281 1.005902 -40.85865361709 54.617790 -0.753122 1.073841 0.183438950417108 20.6730000114441 0.104999996721745 0.920000016689301 -0.0900000035762787 2458430.725000 2459220.679120 0
 7464 653 16 1 ZTF_i 2899283866015 0 2.4643 233.72 6.68606 25.4552 1.2756e-06 0.0259572 0.195717 8.71509e-06 1454 30. 0.074899 0.066526 19.3945 25.4552 2 2460653.7838657 653120360 1 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458387.852801 2458769.830660 57,61
 7465 653 16 2 ZTF_i 2899283866115 0 2.5202 217.18 6.77775 25.3699 1.3435e-06 0.0272582 0.188748 9.65281e-06 1617 30. 0.076765 0.067382 19.2778 25.3699 2 2460653.7838657 653120361 1 5.80085743454 35.471001 0.181917 0.947008 11.25309177942 58.096466 0.195001 1.065344 0.222053743343301 20.6279999351501 0.125 1.25499999523163 -0.165999993681908 2458387.852801 2459130.846088 0
 7466 652 13 1 ZTF_r 2900158214815 0 3.0642 315.118 9.90819 26.1001 4.1184e-06 0.0329958 0.0932625 7.76823e-06 1519 30. 0.080689 0.074305 19.4798 26.1001 1 2460654.6582176 652120248 1 -49.3236161857 59.853161 -0.916690 1.008754 -41.94594663605 86.273766 -0.489470 1.152732 0.2331930961443 20.5160001754761 0.0509999990463257 0.794000029563904 0 2458303.966667 2458364.883264 0
 7467 652 13 1 ZTF_g 2900239694815 8 5.5051 68.3454 10.3581 26.1779 3.56196e-05 0.0508371 -0.0372632 0.000103968 577 30. 0.100253 0.102777 18.9203 26.1779 1 2460654.7396991 652120148 1 -37.26042405682 101.086540 -0.410024 0.895819 -50.60540170792 118.316254 -0.430594 1.536188 0.204570163020604 20.2390000343323 0.0500000007450581 1.37600004673004 -0.108999997377396 2458303.952060 2458352.925799 0
 7468 698 3 3 ZTF_g 2901194291015 4194304 3.0126 87.5736 13.2871 26.2427 1.04877e-05 0.0412411 -0.0520767 2.94771e-05 1041 30. 0.077533 0.062004 19.2832 26.2427 1 2460655.694294 698120110 1 -6.00240201369 3.365376 -1.984021 0.589158 -9.36571040159 20.841528 -0.452404 1.078201 0.0923584226225262 20.3119999885559 0.0370000004768372 0.875 0.0350000001490116 2458303.951609 2458362.967720 56
 7469 653 16 2 ZTF_g 2901197506115 0 3.0013 75.5468 11.6742 26.1014 9.6645e-06 0.0410943 -0.0351655 2.63312e-05 1154 30. 0.076993 0.067887 19.2891 26.1014 1 2460655.6975 653120161 1 147.66011598072 75.678879 2.170418 0.911722 120.81422325534 110.742233 1.098297 1.130929 0.151207265367039 20.2149998664856 0.0370000004768372 0.726000010967255 0.046000000089407 2458304.966412 2458349.953391 0
 7470 653 16 1 ZTF_g 2901197506015 0 2.9515 78.943 12.0743 26.2039 9.5939e-06 0.0397991 -0.0512026 2.6623e-05 1054 30. 0.075265 0.068255 19.3714 26.2039 1 2460655.6975 653120160 1 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458304.966412 2458347.975521 57,61
 7471 698 3 3 ZTF_r 2901276261015 33554432 2.2533 174.266 19.0644 26.1021 1.07029e-05 0.0527214 0.0720906 2.15074e-05 1469 30. 0.064301 0.053781 18.9815 26.1021 1 2460655.7762616 698120210 1 -164.56249688149 86.584053 -2.114208 0.947769 -212.75737483948 154.142883 -1.389557 1.042508 0.00755360897509477 20.5009998321533 0.0419999994337559 1.12999999523163 0.0199999995529652 2458300.923935 2458441.795822 0
 7472 652 13 1 ZTF_r 2904157404815 0 1.873 312.095 17.0775 26.101 3.6862e-06 0.0312997 0.0899199 6.94091e-06 1527 30. 0.064655 0.060526 19.2766 26.101 1 2460658.6574074 652120248 1 106.59190132168 73.851738 1.605529 1.026345 209.81444166374 134.273148 1.573118 1.076812 0.2331930961443 20.5160001754761 0.0509999990463257 0.794000029563904 0 2458303.966667 2458364.883264 0
 7473 653 16 1 ZTF_r 2904184016015 0 1.9736 228.572 16.17 26.1657 4.0429e-06 0.0322786 0.0894952 7.79399e-06 1442 30. 0.062644 0.063895 19.324 26.1657 1 2460658.6840162 653120260 1 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458301.945833 2458364.983044 57,61
 7474 653 16 2 ZTF_r 2904184016115 0 2.0328 261.379 15.2507 26.0683 4.1692e-06 0.0339164 0.0935283 8.2444e-06 1598 30. 0.066011 0.06018 19.2589 26.0683 1 2460658.6840162 653120261 1 -101.25849839847 77.695122 -1.449748 0.945314 -220.44379535507 134.456573 -1.650559 1.093954 0.0960824501012838 20.5690001487732 0.068000003695488 1.04299998283386 0.0240000002086163 2458301.945833 2458361.999051 0
 7475 653 16 1 ZTF_g 2904233836015 0 1.9726 85.0799 18.2289 26.2704 8.1161e-06 0.0381087 -0.0484491 2.17472e-05 1120 30. 0.061283 0.057106 19.293 26.2704 1 2460658.733831 653120160 1 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458304.966412 2458347.975521 57,61
 7476 653 16 2 ZTF_g 2904233836115 0 2.0884 80.2169 17.3411 26.1637 9.1466e-06 0.0414147 -0.0420817 2.40149e-05 1203 30. 0.066147 0.058018 19.1912 26.1637 1 2460658.733831 653120161 1 -52.96203005228 83.760643 -0.703363 1.089980 -262.75771666055 148.644989 -1.779592 1.080194 0.151207265367039 20.2149998664856 0.0370000004768372 0.726000010967255 0.046000000089407 2458304.966412 2458349.953391 0
 7477 698 3 3 ZTF_g 2904240901015 0 2.599 100.322 19.0875 26.4689 9.6269e-06 0.0404799 -0.113298 2.72243e-05 1092 30. 0.071081 0.054249 19.2218 26.4689 1 2460658.7409028 698120110 1 51.68213320139 89.989799 0.638855 0.999470 47.65021108678 157.838547 0.303925 1.029730 0.0923584226225262 20.3119999885559 0.0370000004768372 0.875 0.0350000001490116 2458303.951609 2458362.967720 0
 7478 698 3 3 ZTF_r 2904308201015 1 2.145 133.771 38.5787 25.864 1.47734e-05 0.0413995 0.0750717 3.39605e-05 754 30. 0.070305 0.057516 18.0162 25.864 1 2460658.808206 698120210 1 258.16787129038 160.589508 1.788298 0.914637 270.30284677512 310.155396 0.877377 1.024290 0.00755360897509477 20.5009998321533 0.0419999994337559 1.12999999523163 0.0199999995529652 2458300.923935 2458441.795822 0
 7479 652 13 1 ZTF_g 2906207194815 0 2.4154 68.3866 17.1004 26.1316 1.15531e-05 0.0427286 -0.0368654 3.07214e-05 1016 30. 0.07134 0.068235 19.1024 26.1316 1 2460660.7071991 652120148 1 47.7600826132 97.313751 0.545941 0.975941 180.17205981099 152.319290 1.190824 1.179026 0.204570163020604 20.2390000343323 0.0500000007450581 1.37600004673004 -0.108999997377396 2458303.952060 2458352.925799 0
 7480 698 3 3 ZTF_g 2906217181015 0 2.3201 97.9019 16.5857 26.3604 7.4899e-06 0.0381623 -0.0572472 2.00798e-05 1209 30. 0.062778 0.053506 19.3707 26.3604 1 2460660.7171875 698120110 1 28.23519316654 78.016212 0.402588 1.094911 50.47223459608 136.044037 0.373498 1.045870 0.0923584226225262 20.3119999885559 0.0370000004768372 0.875 0.0350000001490116 2458303.951609 2458362.967720 0
 7481 653 16 2 ZTF_g 2906218136115 0 2.204 77.6448 14.4712 26.127 9.2977e-06 0.0427435 -0.0387227 2.42283e-05 1255 30. 0.067766 0.061075 19.3206 26.127 1 2460660.7181366 653120161 1 19.25987938345 75.817055 0.282580 0.960791 163.70061295326 129.264435 1.274930 1.097820 0.151207265367039 20.2149998664856 0.0370000004768372 0.726000010967255 0.046000000089407 2458304.966412 2458349.953391 0
 7482 653 16 1 ZTF_g 2906218136015 0 2.1145 81.6158 15.0306 26.2214 7.1369e-06 0.0363105 -0.031133 1.87941e-05 1140 30. 0.062064 0.057024 19.4094 26.2214 1 2460660.7181366 653120160 1 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458304.966412 2458347.975521 57,61
 7483 698 3 3 ZTF_i 2906264291015 0 1.5485 206.581 10.4896 25.5581 1.4112e-06 0.0273006 0.183687 1.07116e-05 1513 30. 0.071576 0.061931 19.4013 25.5581 2 2460660.764294 698120310 1 -34.29517151182 39.923840 -0.955555 0.940947 51.95947891999 81.582047 0.641188 1.036569 0.0723871330140563 20.5600000953674 0.0820000022649765 0.787000000476837 0.0780000016093254 2458434.741713 2459487.806088 0
 7484 652 13 1 ZTF_i 2906265704815 0 1.9737 181.709 10.2697 25.3524 2.1208e-06 0.0333053 0.192698 1.43925e-05 1526 30. 0.076396 0.069724 19.0334 25.3524 2 2460660.765706 652120348 1 -15.58931475379 49.948654 -0.347183 0.895616 21.86620485225 90.108185 0.244301 1.085668 0.183438950417108 20.6730000114441 0.104999996721745 0.920000016689301 -0.0900000035762787 2458430.725000 2459220.679120 0
 7485 653 16 1 ZTF_i 2906266186015 0 2.0622 229.22 9.80996 25.4398 1.6274e-06 0.0290935 0.185195 1.11387e-05 1443 30. 0.073529 0.063585 19.1338 25.4398 2 2460660.7661806 653120360 1 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458387.852801 2458769.830660 57,61
 7486 653 16 2 ZTF_i 2906266186115 0 2.0987 213.712 9.90661 25.3514 1.7525e-06 0.0311433 0.188121 1.23782e-05 1608 30. 0.072778 0.062563 19.0081 25.3514 2 2460660.7661806 653120361 1 32.45290779597 40.301174 0.895758 1.137986 129.87622217126 72.459145 1.804478 1.059316 0.222053743343301 20.6279999351501 0.125 1.25499999523163 -0.165999993681908 2458387.852801 2459130.846088 0
 7487 652 13 1 ZTF_r 2906308484815 0 1.8754 302.157 16.3332 26.057 3.9702e-06 0.032517 0.0938126 7.51256e-06 1518 30. 0.065921 0.062545 19.287 26.057 1 2460660.8084838 652120248 1 -35.17633741097 73.453339 -0.532714 0.909245 -128.2968930438 132.410400 -0.975460 1.093319 0.2331930961443 20.5160001754761 0.0509999990463257 0.794000029563904 0 2458303.966667 2458364.883264 0
 7488 698 3 3 ZTF_r 2906325401015 0 1.8232 185.514 15.9598 26.2055 3.2702e-06 0.029673 0.0850145 6.55862e-06 1513 30. 0.05904 0.055061 19.4647 26.2055 1 2460660.8254051 698120210 1 34.75192018942 64.338882 0.600842 1.002294 80.70454325783 125.828545 0.645705 1.034000 0.00755360897509477 20.5009998321533 0.0419999994337559 1.12999999523163 0.0199999995529652 2458300.923935 2458441.795822 0
 7489 653 16 2 ZTF_r 2906325876115 0 2.018 248.485 14.6842 26.0166 3.8217e-06 0.0325172 0.0883973 7.52093e-06 1601 30. 0.065543 0.058843 19.2774 26.0166 1 2460660.8258796 653120261 1 -20.1917022421 68.872238 -0.326125 0.981984 -25.91940233401 120.394524 -0.216737 1.089352 0.0960824501012838 20.5690001487732 0.068000003695488 1.04299998283386 0.0240000002086163 2458301.945833 2458361.999051 0
 7490 653 16 1 ZTF_r 2906325876015 0 1.9072 220.228 15.3982 26.1066 3.8658e-06 0.031614 0.0886017 7.43113e-06 1443 30. 0.062437 0.063888 19.347 26.1066 1 2460660.8258796 653120260 1 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458301.945833 2458364.983044 57,61
 7491 652 13 1 ZTF_g 2909245284815 0 2.3955 71.4125 9.14485 26.1748 6.1425e-06 0.0382884 -0.0279298 1.3234e-05 1394 30. 0.077396 0.065972 19.7999 26.1748 1 2460663.7452894 652120148 1 48.72729162796 53.926273 1.005140 0.886038 26.90853149222 86.688820 0.312494 1.139579 0.204570163020604 20.2390000343323 0.0500000007450581 1.37600004673004 -0.108999997377396 2458303.952060 2458352.925799 0
 7492 698 3 3 ZTF_r 2909267761015 0 2.2359 192.821 8.86372 26.2578 2.2698e-06 0.0247073 0.0849836 4.57134e-06 1517 30. 0.065217 0.063053 19.986 26.2578 1 2460663.7677662 698120210 1 16.90951872257 41.958324 0.448299 1.167920 23.4304644737 75.110352 0.314048 1.040527 0.00755360897509477 20.5009998321533 0.0419999994337559 1.12999999523163 0.0199999995529652 2458300.923935 2458441.795822 0
 7493 652 13 1 ZTF_r 2909285544815 0 2.1683 308.872 9.27554 26.0936 2.3763e-06 0.0251922 0.0859492 4.4963e-06 1522 30. 0.066944 0.060105 19.7965 26.0936 1 2460663.785544 652120248 1 -28.72145233233 42.966190 -0.743591 0.978412 -102.10663295237 75.936462 -1.353688 1.075796 0.2331930961443 20.5160001754761 0.0509999990463257 0.794000029563904 0 2458303.966667 2458364.883264 0
 7494 653 16 2 ZTF_r 2909286006115 0 2.6548 259.06 8.35192 26.0602 2.7071e-06 0.0274382 0.0893239 5.32696e-06 1613 30. 0.07463 0.06282 19.7203 26.0602 1 2460663.7860069 653120261 1 33.95246526945 45.063755 0.838106 1.031742 -135.9069091475 71.877571 -1.903546 1.084454 0.0960824501012838 20.5690001487732 0.068000003695488 1.04299998283386 0.0240000002086163 2458301.945833 2458361.999051 0
 7495 653 16 1 ZTF_r 2909286006015 0 2.568 227.011 8.52164 26.151 3.0356e-06 0.0280368 0.0903945 5.83688e-06 1445 30. 0.071121 0.061879 19.7112 26.151 1 2460663.7860069 653120260 1 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458301.945833 2458364.983044 57,61
 7496 653 16 1 ZTF_g 2909385786015 0 2.3236 71.8352 12.452 26.0774 9.2142e-06 0.0401819 -0.0216994 2.45293e-05 1101 30. 0.078129 0.069389 19.3767 26.0774 1 2460663.885787 653120160 1 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458304.966412 2458347.975521 57,61
 7497 653 16 2 ZTF_g 2909385786115 0 2.5186 68.1823 12.099 25.9699 1.02934e-05 0.0436695 -0.0132512 2.71909e-05 1196 30. 0.088487 0.070289 19.2541 25.9699 1 2460663.885787 653120161 1 82.58747762691 75.189384 1.221835 0.875317 201.60628109741 117.998978 1.720050 1.138212 0.151207265367039 20.2149998664856 0.0370000004768372 0.726000010967255 0.046000000089407 2458304.966412 2458349.953391 0
 7498 698 3 3 ZTF_g 2909386261015 0 2.7476 85.6266 13.2716 26.2369 8.9562e-06 0.0408037 -0.064606 2.44365e-05 1184 30. 0.082982 0.064288 19.3393 26.2369 1 2460663.8862616 698120110 1 12.79304789248 68.957169 0.206371 0.976613 -31.0310739317 111.617317 -0.279886 1.046365 0.0923584226225262 20.3119999885559 0.0370000004768372 0.875 0.0350000001490116 2458303.951609 2458362.967720 0
 7499 698 3 3 ZTF_i 2910160971015 0 1.5201 209.096 6.29817 25.5706 8.763e-07 0.0214985 0.18659 6.663e-06 1516 30. 0.065413 0.06356 19.9664 25.5706 2 2460664.6609722 698120310 1 -39.21238458692 22.559525 -1.933517 1.017979 -33.72913135969 47.226974 -0.719002 1.028138 0.0723871330140563 20.5600000953674 0.0820000022649765 0.787000000476837 0.0780000016093254 2458434.741713 2459487.806088 0
 7500 653 16 1 ZTF_i 2910161486015 0 1.7473 232.654 5.78401 25.4424 9.12e-07 0.021788 0.191104 6.29678e-06 1447 30. 0.065521 0.058918 19.7978 25.4424 2 2460664.6614815 653120360 1 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458387.852801 2458769.830660 57,61
 7501 653 16 2 ZTF_i 2910161486115 0 1.8282 215.806 5.9197 25.3512 9.518e-07 0.0230516 0.190514 6.80583e-06 1621 30. 0.068234 0.058375 19.6801 25.3512 2 2460664.6614815 653120361 1 36.93310098909 24.307146 1.690194 0.894926 5.94855414558 46.798141 0.127967 1.046632 0.222053743343301 20.6279999351501 0.125 1.25499999523163 -0.165999993681908 2458387.852801 2459130.846088 0
 7502 652 13 1 ZTF_i 2910161944815 0 1.6873 180.844 6.18649 25.3328 1.3526e-06 0.0267472 0.201095 8.98494e-06 1534 30. 0.076838 0.065859 19.6716 25.3328 2 2460664.6619444 652120348 1 -8.96947047809 24.117111 -0.413710 1.070672 -43.5356647928 46.757980 -0.937356 1.063955 0.183438950417108 20.6730000114441 0.104999996721745 0.920000016689301 -0.0900000035762787 2458430.725000 2459220.679120 0
 7503 652 13 1 ZTF_r 2911131214815 0 1.5435 296.96 7.73577 26.0395 2.2817e-06 0.0245453 0.0843808 4.31527e-06 1524 30. 0.064364 0.063564 20.2723 26.0395 1 2460665.6312153 652120248 1 -22.47124384432 28.733870 -0.869937 0.953837 83.38551476051 56.113045 1.496036 1.073609 0.2331930961443 20.5160001754761 0.0509999990463257 0.794000029563904 0 2458303.966667 2458364.883264 0
 7504 653 16 2 ZTF_r 2911132186115 0 2.2813 250.47 7.06736 26.0269 2.1778e-06 0.0246301 0.0840617 4.3115e-06 1613 30. 0.066 0.055274 19.9539 26.0269 1 2460665.6321875 653120261 1 -1.30098578812 35.505371 -0.040760 0.948057 -87.64870194951 62.152714 -1.419713 1.071806 0.0960824501012838 20.5690001487732 0.068000003695488 1.04299998283386 0.0240000002086163 2458301.945833 2458361.999051 0
 7505 653 16 1 ZTF_r 2911132186015 0 2.2014 216.917 7.12295 26.1151 2.0033e-06 0.022702 0.085653 3.84265e-06 1443 30. 0.068026 0.054818 19.9611 26.1151 1 2460665.6321875 653120260 1 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458301.945833 2458364.983044 57,61
