 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 1355 648 1 0 ZTF_r 1876119790015 0 2.2953 273.141 11.7399 25.96 9.3847e-06 0.0341503 0.0989767 1.4663e-05 877 30. 0.089144 0.061977 19.4378 25.96 2 2459630.6197917 648120200 15.324870783204 51.2683431229049 0.332508184858023 0.999179824609645 58.5800457551203 87.8455917199525 0.671343713201758 1.05885005445554 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 1356 648 1 0 ZTF_r 1876122820015 0 2.1417 275.248 11.8439 25.9531 6.3304e-06 0.0280551 0.101871 9.94264e-06 877 30. 0.085863 0.061021 19.546 25.9531 2 2459630.6228241 648120200 -32.7463277790905 46.71965433675 -0.779682496850395 0.950238699663132 -90.3065102024005 83.7043131211474 -1.0861415183326 1.05155076370989 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 1357 648 1 0 ZTF_r 1876125850015 0 2.1462 281.621 11.3378 25.978 8.2632e-06 0.031965 0.102334 1.29e-05 877 30. 0.087802 0.061046 19.551 25.978 2 2459630.6258565 648120200 69.3684127113686 50.6755106107613 1.52271429485572 0.962700433422056 190.446822624591 89.7721440371826 2.13573480937356 1.05495274432755 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 1358 648 1 0 ZTF_r 1876128870015 0 2.1711 250.131 12.5831 25.8629 1.09529e-05 0.0367207 0.103751 1.71163e-05 874 30. 0.088951 0.058797 19.3169 25.8629 2 2459630.6288773 648120200 -86.5137373298479 52.7291119572338 -1.82511156703494 1.08582398312642 28.2416115765702 94.496423311697 0.30087721269232 1.05370834606983 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 1359 648 1 0 ZTF_r 1877119050015 33554432 2.2956 81.3853 14.35 24.6529 5.27565e-05 0.0554905 0.0868604 0.000107283 457 30. 0.088291 0.067328 17.84 24.6529 2 2459631.6190509 648120200 -39.9005792198641 62.7406399856724 -0.707432580027315 1.08552414384506 -3.92887385321695 108.091835406179 -0.0365923571359735 1.05545156094764 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 1360 648 1 0 ZTF_r 1877122080015 0 2.5941 183.871 11.9793 25.5245 1.92459e-05 0.0458796 0.113274 3.08088e-05 784 30. 0.09435 0.069668 18.7772 25.5245 2 2459631.6220833 648120200 53.288145963316 62.6440218550381 0.946249752532961 1.00613960572115 -45.9931729737261 100.702000822386 -0.459801585487704 1.0676260598543 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 1361 648 1 0 ZTF_r 1877125100015 33554432 2.5826 99.0806 13.9414 24.9046 8.01796e-05 0.0689351 0.0944724 0.000159311 471 30. 0.097807 0.075369 17.9903 24.9046 2 2459631.6251042 648120200 -160.795165735249 73.6667687608878 -2.42804184935889 0.962611137395654 -99.4199313876026 119.363239061652 -0.838528940169913 1.07022126119558 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 1362 648 1 0 ZTF_r 1877128120015 33554480 2.7197 25.9169 16.7319 23.3207 0.00227331 0.129692 0.272515 0.0060814 88 30. 0.110552 0.091872 16.1789 23.3207 2 2459631.628125 648120200 49.9113170416288 94.2731577676627 0.588932846265993 0.938719006400919 229.839669201499 147.674987849553 1.56687097772512 1.0818303440906 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 1363 648 1 0 ZTF_r 1877131140015 33554432 2.7172 91.8785 14.7092 24.7674 0.000119954 0.0768617 0.0735523 0.000252991 391 30. 0.106756 0.071788 17.7751 24.7674 2 2459631.6311458 648120200 -107.026202672372 78.8117766829827 -1.51061502429659 0.99713924358194 -157.854692491379 123.288416448354 -1.28899257128535 1.0755428049702 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 1364 648 1 0 ZTF_r 1940498920015 33554440 4.8858 192.778 14.835 25.6313 9.83108e-05 0.06742 0.103653 0.000211754 368 30. 0.179853 0.152488 18.1068 25.6313 1 2459694.9989236 648120200 -47.4708743429458 132.608870463233 -0.398207518946556 0.879421211922853 -98.7162967287068 155.935292891651 -0.637323051272691 1.27648551669925 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 1365 648 1 0 ZTF_r 1942493120015 33554432 4.2854 239.98 11.0385 25.8475 4.68506e-05 0.064107 0.122912 8.10294e-05 644 30. 0.264317 0.12852 18.7602 25.8475 1 2459696.993125 648120200 58.9110975136266 80.6511666213091 0.812533472650164 0.970600600110398 100.72284764216 99.0079299013547 1.02417272956964 1.18771314774391 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 1366 648 1 0 ZTF_r 1942497850015 33554440 4.8181 245.331 13.7546 25.8888 0.00014783 0.0947198 0.100164 0.000296041 487 30. 0.217846 0.117797 18.4686 25.8888 1 2459696.9978588 648120200 -22.9747128410692 102.454239035391 -0.249445090649211 1.04538012054089 55.7732287387266 121.91978882336 0.460539385649193 1.26227184856312 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 1367 648 1 0 ZTF_r 1942502600015 33554432 4.4159 249.66 19.5861 25.9173 7.56248e-05 0.062194 0.0936435 0.000158166 409 30. 0.211776 0.110771 18.1868 25.9173 1 2459697.0026042 648120200 -46.5791794277769 157.144603795381 -0.329721420495988 0.885459893792911 -50.4873729031801 191.134255980308 -0.265925163460526 1.21889157387765 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 1368 648 1 0 ZTF_r 1943491710015 0 3.1293 219.312 10.3511 25.7508 1.53154e-05 0.0424715 0.105022 2.42286e-05 842 30. 0.098458 0.070189 19.0247 25.7508 1 2459697.991713 648120200 -71.1634677886377 60.7162907307309 -1.30378707775154 0.938775943341994 -24.7372831832376 88.1877180805808 -0.282396355759861 1.08393649819433 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 1369 648 1 0 ZTF_r 1943494090015 0 2.9819 223.874 11.3025 25.7607 1.30778e-05 0.0391857 0.107819 2.06073e-05 840 30. 0.094199 0.06857 18.9834 25.7607 1 2459697.9940972 648120200 -44.6063057074981 61.0590353195028 -0.812645470490782 1.06758938474743 -92.371479754316 89.9414491407535 -1.0339349418255 1.09551137839392 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 1370 648 1 0 ZTF_r 1943496460015 0 2.8397 227.069 12.6919 25.7783 1.32745e-05 0.0389897 0.110436 2.10647e-05 826 30. 0.096321 0.068714 18.9133 25.7783 1 2459697.9964699 648120200 -79.48304828895 63.2548577438531 -1.39776908986654 1.05080498856958 -76.6268532943317 96.3256587668476 -0.800855561722234 1.07925667515386 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 1371 648 1 0 ZTF_r 1943498840015 0 2.9829 229.303 14.9247 25.8042 1.82997e-05 0.0432972 0.100295 3.00137e-05 734 30. 0.092581 0.067635 18.7239 25.8042 1 2459697.9988426 648120200 58.3262036127345 86.3609889932276 0.751278401581898 0.945410116714731 38.9706824088213 127.341953073775 0.308092904577095 1.09518927233799 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 1372 648 1 0 ZTF_r 1943501220015 0 3.0272 234.229 18.6615 25.8187 2.16809e-05 0.0427818 0.111602 3.81534e-05 626 30. 0.092894 0.069359 18.4767 25.8187 1 2459698.0012269 648120200 -19.8322089822664 101.699494871773 -0.216923745936764 0.996479685170361 40.8690851658617 149.093582718153 0.275963190740626 1.09838871636066 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 1373 648 1 0 ZTF_r 1944490270015 0 4.0455 231.166 10.456 25.8126 1.94427e-05 0.0424855 0.102196 3.29003e-05 682 30. 0.113379 0.08026 18.8441 25.8126 1 2459698.9902778 648120200 -142.960991010367 77.6030400545476 -2.04924373638273 0.919445139402174 -128.861041546404 97.3066767850255 -1.33319657356947 1.19009971689706 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 1374 648 1 0 ZTF_r 1944492700015 0 4.129 233.261 11.4572 25.8185 2.6139e-05 0.048181 0.112543 4.5867e-05 653 30. 0.118551 0.086668 18.7386 25.8185 1 2459698.9927083 648120200 -27.1106126296695 81.099058293336 -0.371859020858713 1.01504232342642 64.9021115776253 101.470426857221 0.643923880651222 1.18842316505021 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 1375 648 1 0 ZTF_r 1944495120015 0 3.708 238.71 12.9067 25.8353 2.13522e-05 0.0432871 0.106536 3.69207e-05 655 30. 0.112984 0.083862 18.7252 25.8353 1 2459698.9951273 648120200 21.661906270908 87.6923287128758 0.274783006066822 0.973113286655005 32.561528980593 114.872276563349 0.285367659912478 1.15416868983867 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 1376 648 1 0 ZTF_r 1944497550015 0 3.1161 240.678 15.3564 25.8495 2.06235e-05 0.0447537 0.115066 3.43632e-05 703 30. 0.103308 0.07386 18.6989 25.8495 1 2459698.9975579 648120200 41.8040068150144 83.1015633725404 0.559581717379434 1.04164167674716 124.612751937708 120.006598513328 1.04537606719733 1.09241442774456 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 1377 648 1 0 ZTF_r 1944499970015 0 3.4733 247.295 18.84 25.884 2.37035e-05 0.0415333 0.086396 4.49743e-05 559 30. 0.107043 0.079095 18.4184 25.884 1 2459698.9999769 648120200 26.4838648921749 119.221549304235 0.247104926230194 1.01232396938584 78.4864794711496 161.071716728776 0.49055844210782 1.13627419679703 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 1378 648 1 0 ZTF_r 1945491010015 0 1.9293 230.302 11.4749 25.7959 9.2268e-06 0.0337738 0.102782 1.45764e-05 881 30. 0.085454 0.062201 19.3794 25.7959 1 2459699.9910185 648120200 -84.296424436115 44.2262638469445 -2.12023354962943 0.936924168145371 -141.071505834273 84.6062255089602 -1.6786191522935 1.03974327406626 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 1379 648 1 0 ZTF_r 1945493430015 0 2.1608 233.349 12.7067 25.8149 1.52371e-05 0.0433392 0.101429 2.39221e-05 881 30. 0.096626 0.068356 19.1586 25.8149 1 2459699.9934375 648120200 18.9994328362076 55.1556558348472 0.383182251448867 0.973195678987048 37.9152483110172 101.074360302684 0.377648788234067 1.04233974432469 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 1380 648 1 0 ZTF_r 1945495850015 0 1.9681 237.954 14.6333 25.8436 1.10331e-05 0.0368315 0.0997745 1.74033e-05 878 30. 0.087864 0.066985 19.1157 25.8436 1 2459699.9958565 648120200 45.3314404784147 56.693954048668 0.889441877419618 1.02482704318761 92.5820594461518 108.132422063817 0.86195798784766 1.03758557097345 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 1381 648 1 0 ZTF_r 1945498270015 0 1.6978 240.728 17.5787 25.8408 1.38472e-05 0.0409232 0.108308 2.2001e-05 863 30. 0.084033 0.058603 19.0563 25.8408 1 2459699.9982755 648120200 -13.2762715903173 61.0395858875896 -0.241946503711363 0.967182935781211 -59.9579552724368 122.121187562879 -0.49427766594386 1.04157054205341 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 1382 648 1 0 ZTF_r 1945500700015 0 1.8998 242.405 21.9908 25.8688 1.37869e-05 0.0393652 0.0922447 2.22799e-05 807 30. 0.082019 0.060199 18.7137 25.8688 1 2459700.000706 648120200 60.9128742471623 82.3083458137208 0.823227785402347 1.09442234413022 52.2969269701542 158.303353889401 0.332583918714576 1.04142855766261 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 1383 648 1 0 ZTF_r 1946489980015 0 4.0181 245.249 10.795 25.8805 2.00036e-05 0.04331 0.0980853 3.33279e-05 687 30. 0.12379 0.090479 18.9078 25.8805 1 2459700.9899884 648120200 -32.1196996563313 82.124181592926 -0.435066077324897 0.970742633619346 -37.3342134872384 103.89678896343 -0.361759607184058 1.19422587323066 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 1384 648 1 0 ZTF_r 1946492400015 0 3.8237 247.966 11.9139 25.8834 2.09568e-05 0.0444507 0.108546 3.5005e-05 690 30. 0.118673 0.083982 18.8377 25.8834 1 2459700.9924074 648120200 -56.946427153813 83.5439014392187 -0.758239718081291 1.0983021806895 -86.9834889316784 107.578321897812 -0.814005332946182 1.16877599590055 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 1385 648 1 0 ZTF_r 1946494820015 0 3.7249 251.031 13.7436 25.8867 2.29489e-05 0.0445892 0.113489 3.95721e-05 639 30. 0.121834 0.081884 18.7068 25.8867 1 2459700.9948264 648120200 52.0633360901075 92.2724500898779 0.627645965872792 1.00569545675748 -17.9340087672071 119.308489758891 -0.151328672289561 1.19372510626396 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 1386 648 1 0 ZTF_r 1946497240015 0 3.6143 254.059 16.2284 25.9053 2.56803e-05 0.0452028 0.100141 4.60955e-05 593 30. 0.131039 0.083306 18.5768 25.9053 1 2459700.9972454 648120200 10.6259069572994 107.514749096693 0.109939248543646 0.95198698093293 18.9477558816822 141.854964312072 0.13447093797675 1.17210221332001 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 1387 648 1 0 ZTF_r 1946499670015 0 2.9573 258.332 20.0758 25.9357 2.39757e-05 0.0457461 0.100076 4.11686e-05 645 30. 0.115388 0.082781 18.5366 25.9357 1 2459700.9996759 648120200 -43.6979849086615 110.168969110058 -0.441221763232982 0.920151695914772 -195.846635246815 162.900986362771 -1.21034057561901 1.10044694845063 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 1388 648 1 0 ZTF_g 1947488460015 0 2.8147 69.3531 9.13023 25.6328 3.62483e-05 0.0499539 -0.0174214 8.11324e-05 585 30. 0.101933 0.078486 19.1129 25.6328 1 2459701.9884606 648120100 55.8591050198438 49.5581833225576 1.25381481273192 0.921404754947583 118.363718201747 76.8158711334082 1.55125370441913 1.06740654534097 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 1389 648 1 0 ZTF_g 1947490820015 0 2.5627 70.6479 10.535 25.6363 3.09411e-05 0.0455207 -0.00491491 7.00219e-05 579 30. 0.097849 0.085692 19.0462 25.6363 1 2459701.9908218 648120100 1.26707695658951 54.144429118291 0.0260317889657919 0.983660103871043 13.9284422281498 88.7029291854485 0.158081037646593 1.05904399286336 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 1390 648 1 0 ZTF_g 1947493190015 0 2.3569 71.6997 12.8353 25.6782 2.92109e-05 0.0424126 -0.0191439 6.72617e-05 543 30. 0.099514 0.078474 18.9341 25.6782 1 2459701.9931944 648120100 -0.82582547876561 60.3490173925072 -0.0152220405887073 0.998032488622348 -146.859697035778 103.556762271692 -1.42770788021526 1.0548508835236 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 1391 648 1 0 ZTF_g 1947495560015 0 2.4077 73.0352 16.2046 25.7042 3.83386e-05 0.0446559 -0.0178679 9.16114e-05 481 30. 0.093876 0.076978 18.6866 25.7042 1 2459701.9955671 648120100 167.716035792351 72.127443263641 2.58659749093617 1.01459305352493 165.912685854881 121.787765451279 1.37148519574985 1.05405956005173 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 1392 648 1 0 ZTF_g 1947497930015 0 2.3846 75.5732 20.6095 25.7177 3.96284e-05 0.0404712 -0.0194102 0.000101175 399 30. 0.094437 0.068332 18.4413 25.7177 1 2459701.9979398 648120100 -42.7006914433541 90.7390048852103 -0.523474699747337 1.12321519446266 -214.229797501238 156.420266035121 -1.37880245942476 1.04895767723535 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 1393 648 1 0 ZTF_r 1948489170015 0 3.2069 228.851 9.88569 25.7912 1.49636e-05 0.0423096 0.102367 2.35194e-05 852 30. 0.106106 0.079163 19.0887 25.7912 1 2459702.9891782 648120200 -21.2648137887105 61.4379152785442 -0.385017007707157 0.883307086475062 14.4968160312529 87.3215512629073 0.167134604347047 1.10209913250662 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 1394 648 1 0 ZTF_r 1948491590015 0 2.6525 231.362 10.8205 25.8143 1.13332e-05 0.0372512 0.101143 1.78775e-05 875 30. 0.092829 0.068967 19.1649 25.8143 1 2459702.9915972 648120200 -105.208156817087 56.0919289781305 -2.08643009156 1.02583214945924 -110.961155151819 88.7651237686754 -1.25847269933428 1.07555208596377 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 1395 648 1 0 ZTF_r 1948494010015 0 2.7635 232.565 12.5538 25.8191 1.43861e-05 0.0415398 0.101275 2.26918e-05 854 30. 0.095643 0.06641 18.979 25.8191 1 2459702.9940162 648120200 8.51979509445657 65.8684439128011 0.143882026920292 0.995370968236229 -9.08938906667064 102.217309846281 -0.0895211059531202 1.07187811863896 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 1396 648 1 0 ZTF_r 1948496440015 0 2.6712 237.106 14.929 25.8339 1.75235e-05 0.0447742 0.107953 2.77585e-05 816 30. 0.101496 0.069554 18.8289 25.8339 1 2459702.9964468 648120200 44.4008279196761 79.8310359809285 0.618691435466954 0.948785198330538 77.841300399597 127.307664891982 0.615560470006829 1.0651211337337 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 1397 648 1 0 ZTF_r 1948498870015 0 2.9157 239.687 18.4478 25.8458 2.19302e-05 0.0445492 0.108194 3.73722e-05 652 30. 0.104798 0.075045 18.5534 25.8458 1 2459702.9988773 648120200 -63.970862097795 98.0970892946055 -0.725405565469077 1.09451275342898 -202.298627540588 147.121343551399 -1.38430709997666 1.08971032859108 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 1398 648 1 0 ZTF_r 1959469930015 33554432 2.2331 237.498 14.7592 25.8583 3.14466e-05 0.0613308 0.0870943 4.95539e-05 856 30. 0.094061 0.060459 19.0137 25.8583 1 2459713.9699306 648120200 -106.523808731839 74.2573745924249 -1.59573913744117 0.918549115259956 -129.415592874224 130.849921431959 -0.995699599299298 1.05338663773186 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 1399 648 1 0 ZTF_r 1959471930015 0 2.2309 270.235 13.9818 25.9695 1.01079e-05 0.0350823 0.102813 1.58768e-05 874 30. 0.092268 0.064051 19.1964 25.9695 1 2459713.9719329 648120200 10.5758582824581 62.8669020271484 0.18713213137488 0.978672034697959 -54.8106791156349 109.467237888318 -0.504076226435004 1.05814071363613 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 1400 648 1 0 ZTF_r 1959473930015 33554432 2.2037 201.562 16.4287 25.7064 2.56344e-05 0.0543394 0.0856991 4.04128e-05 828 30. 0.086716 0.059526 18.773 25.7064 1 2459713.9739352 648120200 20.9257508056811 71.5583305416461 0.325293698555367 0.971315493838162 211.582335998344 127.611592345637 1.66918499557416 1.05275463784553 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 1401 648 1 0 ZTF_r 1959475930015 0 2.0895 267.06 13.4427 25.9645 8.8785e-06 0.0328009 0.0964535 1.40232e-05 869 30. 0.094845 0.064741 19.285 25.9645 1 2459713.9759375 648120200 -4.52632488179056 59.5542167152044 -0.0845450152493625 0.918339925329356 16.7072843432335 107.541169927382 0.156403439500379 1.05377762384039 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 1402 648 1 0 ZTF_r 1959477930015 0 1.9551 277.47 12.7471 26.0045 7.741e-06 0.0307118 0.0995724 1.21844e-05 875 30. 0.088115 0.059238 19.4475 26.0045 1 2459713.9779398 648120200 8.9444797760662 52.467336623396 0.189636036035416 0.982703817079018 68.1249082056519 98.0608917419378 0.699399446238628 1.04869914134962 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 1403 648 1 0 ZTF_r 1960469660015 0 2.225 283.063 17.5452 26.036 1.48724e-05 0.0420204 0.0982243 2.3318e-05 846 30. 0.088873 0.072183 19.0363 26.036 1 2459714.9696644 648120200 47.3151730992003 79.171969848895 0.664788937279992 1.00965891564675 388.615160516136 136.328764971614 2.86977224551702 1.06572045084803 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 1404 648 1 0 ZTF_r 1960471660015 0 2.0733 285.251 17.3666 26.0275 8.9748e-06 0.0329845 0.108198 1.42134e-05 864 30. 0.085682 0.062338 19.0916 26.0275 1 2459714.9716667 648120200 14.1453684033714 76.2151491944449 0.206456119281376 0.952667700529962 -42.911589057174 134.504779534356 -0.321182646653488 1.06311185405834 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 1405 648 1 0 ZTF_r 1960473660015 0 2.2835 287.387 17.1201 26.0443 1.23376e-05 0.038563 0.0983463 1.93939e-05 860 30. 0.087634 0.070466 19.0467 26.0443 1 2459714.973669 648120200 17.849456101714 78.1312585788323 0.254129433280988 0.955781508703538 -169.884557509409 134.040487245693 -1.27594835928219 1.06158204454849 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 1406 648 1 0 ZTF_r 1960475670015 0 2.0669 285.919 16.8653 26.0484 9.3328e-06 0.0337762 0.0999453 1.47378e-05 868 30. 0.087892 0.068088 19.1367 26.0484 1 2459714.9756713 648120200 -26.353601756219 66.9117246824199 -0.438119472099216 1.06335236829157 -11.386742344605 121.179966843367 -0.0945984143092588 1.05357332627088 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 1407 648 1 0 ZTF_r 1960477680015 0 1.9983 288.718 16.7681 26.0596 9.9042e-06 0.0346448 0.0977548 1.56425e-05 873 30. 0.084477 0.067516 19.1929 26.0596 1 2459714.9776852 648120200 -25.4117253075358 67.0846247079881 -0.42137227663896 0.989347903092204 60.9298888489624 123.618435152168 0.496206371488598 1.0500212412982 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 1408 648 1 0 ZTF_r 1964466220015 0 1.9973 270.984 11.9637 25.9733 8.8335e-06 0.0330218 0.105076 1.38159e-05 884 30. 0.097436 0.060341 19.4598 25.9733 1 2459718.9662269 648120200 -83.3244019065774 48.1215635523404 -1.92613745404563 0.978597871612867 -135.456388936162 89.1484498125211 -1.52968106339371 1.04701982881485 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 1409 648 1 0 ZTF_r 1964468190015 0 1.9703 272.238 11.8869 25.9828 7.523e-06 0.0303573 0.0983822 1.18545e-05 880 30. 0.093029 0.061595 19.5006 25.9828 1 2459718.9681944 648120200 -58.8626689662993 49.2543742879889 -1.32938246166084 1.00231742437593 -196.261740841518 91.3486457340917 -2.1629611842647 1.04803849282214 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 1410 648 1 0 ZTF_r 1964470160015 0 2.15 275.564 11.8841 25.9821 7.6162e-06 0.0307402 0.107028 1.19943e-05 880 30. 0.092987 0.073419 19.4759 25.9821 1 2459718.970162 648120200 -56.2824466625582 50.4453794053677 -1.24109886025302 1.0507602866386 -17.6498956682352 90.0435645914398 -0.19733524335325 1.06409999578304 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 1411 648 1 0 ZTF_r 1964472120015 0 2.3645 275.711 11.8091 25.9977 1.09109e-05 0.0367591 0.0946847 1.71682e-05 881 30. 0.100113 0.086684 19.378 25.9977 1 2459718.9721296 648120200 -75.1981528668548 55.1377121985346 -1.51709658874812 1.01414991751407 -50.9879036173273 92.9212509505537 -0.552417337871283 1.06814920999565 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 1412 648 1 0 ZTF_r 1964474090015 0 2.1217 274.108 11.9069 26.0053 7.0717e-06 0.0295572 0.0972711 1.10931e-05 884 30. 0.097591 0.065785 19.475 26.0053 1 2459718.9740972 648120200 -16.8938099267866 48.5684206404156 -0.386926454193897 1.01293861596066 75.142931968707 86.8200779126748 0.871330984233245 1.05697137833788 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 1413 648 1 0 ZTF_r 1965465780015 0 3.1409 281.272 11.0667 26.0349 1.18968e-05 0.0378331 0.0911273 1.86104e-05 865 30. 0.098352 0.068302 19.2299 26.0349 1 2459719.965787 648120200 -35.4540541995447 65.3296146891732 -0.603685310985347 0.991246748076765 -12.9635063105578 92.821061221992 -0.140601886033182 1.1138578835914 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
