 sindex, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 324 285 6 1 ZTF_r 1748147442015 0 2.999 446.531 19.0823 26.237 4.0718e-06 0.0223911 0.088657 1.27235e-05 2027 30. 0.069715 0.082573 18.9876 26.237 1 2459502.6474421 285120220 -15.67039645397 102.197166 -0.170567 1.074292 -53.32560597567 156.127106 -0.343853 1.078266 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 325 285 6 1 ZTF_r 1750125932015 0 2.0183 465.839 17.5543 26.2687 2.4107e-06 0.017419 0.0770145 7.52311e-06 2035 30. 0.059808 0.064599 19.3981 26.2687 1 2459504.6259375 285120220 -126.92100843137 75.020035 -1.881963 0.936127 -119.87859278042 140.142883 -0.861164 1.042061 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 326 285 6 1 ZTF_g 1756113212015 0 2.358 307.694 11.5797 26.1867 2.8038e-06 0.0187537 -0.045834 8.76521e-06 2025 30. 0.057723 0.070466 19.6222 26.1867 1 2459510.6132176 285120120 9.64321073635 50.121216 0.214020 1.042109 -59.42872710373 86.301720 -0.693254 1.048940 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 327 285 6 1 ZTF_g 1972455412015 0 2.3776 310.182 6.37827 26.1881 4.6883e-06 0.0244021 -0.0722534 1.46582e-05 2031 30. 0.121665 0.067529 20.2504 26.1881 1 2459726.9554167 285120120 -20.40555461952 26.160931 -0.867661 0.965949 27.78690062557 45.737095 0.611627 1.044744 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 328 285 6 1 ZTF_g 1975419582015 0 2.6632 305.827 6.03687 26.1523 5.6869e-06 0.0269575 -0.0529602 1.77729e-05 2035 30. 0.134139 0.078985 20.1566 26.1523 1 2459729.9195833 285120120 -28.94739046243 31.522449 -1.021514 0.933217 -50.90032041347 50.677219 -1.011167 1.063929 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 329 285 6 1 ZTF_r 1978451492015 0 2.1794 461.569 8.57787 26.2443 1.9168e-06 0.0154443 0.0937258 5.98422e-06 2035 30. 0.075605 0.060428 20.166 26.2443 1 2459732.9514931 285120220 -41.53924257612 32.741165 -1.411300 1.001854 -76.34186613923 58.376877 -1.316549 1.050733 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 330 285 6 1 ZTF_r 1981397232015 0 2.1575 402.509 7.05759 26.0981 2.5919e-06 0.0180384 0.098235 8.08725e-06 2041 30. 0.102521 0.059547 20.179 26.0981 1 2459735.8972338 285120220 20.36961200098 29.407879 0.770502 0.996809 67.67894441546 52.823879 1.289848 1.049203 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 331 285 6 1 ZTF_r 1983440632015 0 2.0074 475.539 7.4051 26.2889 2.0987e-06 0.0161812 0.098873 6.55863e-06 2037 30. 0.091664 0.057901 20.3839 26.2889 1 2459737.9406366 285120220 -8.67946275609 25.241932 -0.382494 1.063387 -7.47084939946 46.545517 -0.161587 1.045928 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 332 285 6 1 ZTF_g 1985396952015 0 2.1953 299.479 6.49232 26.1324 5.212e-06 0.0258696 -0.0400932 1.61929e-05 2005 30. 0.11333 0.08738 20.3341 26.1324 1 2459739.896956 285120120 -75.46779524357 26.674635 -3.147154 0.930711 -108.68137766843 46.892971 -2.333257 1.055234 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 333 285 6 1 ZTF_r 1987376002015 0 2.0674 423.584 14.8084 26.1593 2.1051e-06 0.0161192 0.0832754 6.60948e-06 2019 30. 0.06155 0.066562 19.4516 26.1593 1 2459741.8760069 285120220 76.98935410883 55.865726 1.532992 1.044024 44.6281071308 102.617310 0.437827 1.041853 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 334 285 6 1 ZTF_r 1989439252015 0 2.7598 476.572 16.9875 26.3063 2.3709e-06 0.0174386 0.0717099 7.37084e-06 2032 30. 0.067999 0.069495 19.1979 26.3063 1 2459743.9392593 285120220 0.67879067172 83.281509 0.009067 1.067967 29.7392544105 131.836060 0.227097 1.056657 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 335 285 6 1 ZTF_r 1994371372015 0 2.7413 475.498 15.3254 26.3041 3.02e-06 0.0192208 0.0738741 9.45184e-06 2030 30. 0.074708 0.090893 19.312 26.3041 1 2459748.8713773 285120220 -49.41917310082 83.897461 -0.655242 0.852677 66.99375520422 133.524155 0.505114 1.059678 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 336 285 6 1 ZTF_g 1994379202015 0 2.6231 314.282 16.4016 26.2079 4.4312e-06 0.0236895 -0.0464917 1.38336e-05 2029 30. 0.064446 0.081811 19.1589 26.2079 1 2459748.8792014 285120120 -102.48335491214 72.884933 -1.564121 1.061926 -151.40223324816 118.089836 -1.290729 1.060765 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 337 285 6 1 ZTF_g 1996398952015 0 2.5968 309.106 10.6578 26.1867 4.3204e-06 0.0234215 -0.0355487 1.34816e-05 2035 30. 0.067083 0.07445 19.6419 26.1867 1 2459750.8989583 285120120 11.17100665547 54.088165 0.229744 0.929139 -74.95890049243 87.287949 -0.864538 1.064661 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 338 285 6 1 ZTF_g 1998419132015 0 2.1113 257.242 8.69459 25.9765 3.2541e-06 0.0204549 -0.0386108 1.01136e-05 2022 30. 0.070147 0.069888 19.8774 25.9765 1 2459752.9191319 285120120 -1.85638743352 33.519306 -0.061607 0.949133 87.02077507315 61.150906 1.432634 1.040403 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 339 285 6 1 ZTF_r 2001355552015 0 1.9229 492.122 8.65188 26.2948 1.7295e-06 0.0146481 0.0921353 5.41318e-06 2031 30. 0.076082 0.066077 20.2601 26.2948 1 2459755.8555556 285120220 -28.11035679852 32.367355 -0.966082 0.982324 -103.40665423424 60.996529 -1.706705 1.041428 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 340 285 6 1 ZTF_g 2001378872015 0 2.6752 315.394 7.23806 26.1963 4.4059e-06 0.0235283 -0.0343638 1.38239e-05 2017 30. 0.100452 0.078109 20.0869 26.1963 1 2459755.8788773 285120120 3.01573060947 34.520256 0.097179 0.986579 32.4838295391 54.119244 0.604270 1.080730 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 341 285 6 1 ZTF_g 2003396962015 0 2.2442 293.253 7.41259 26.1206 3.989e-06 0.0226107 -0.0407594 1.2411e-05 2003 30. 0.087798 0.076408 20.1026 26.1206 1 2459757.8969676 285120120 11.95801443682 31.883316 0.417206 1.023490 11.52591927057 55.941582 0.207423 1.045723 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 342 285 6 1 ZTF_r 2005334722015 0 1.866 455.415 8.1578 26.2207 1.9652e-06 0.0157826 0.0917368 6.1221e-06 2031 30. 0.075933 0.06362 20.2676 26.2207 1 2459759.8347222 285120220 21.84784051224 29.839832 0.814455 2.964239 -55.49588402812 57.051483 -0.979285 1.037191 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 343 285 6 1 ZTF_g 2005357152015 0 2.319 295.077 6.86127 26.1255 4.6611e-06 0.0243611 -0.0564175 1.45689e-05 2015 30. 0.102153 0.069483 20.1416 26.1255 1 2459759.8571528 285120120 5.0581535917 31.174168 0.180489 0.886754 31.77736958752 54.158195 0.590703 1.045832 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 344 285 6 1 ZTF_r 2007356362015 33554432 1.8228 98.8274 10.8334 24.5609 3.84418e-05 0.0702476 0.0585756 0.00011952 2015 30. 0.062481 0.066975 18.2491 24.5609 1 2459761.8563657 285120220 -53.73008934397 42.692612 -1.399973 0.980691 -151.35245848406 82.898232 -1.838059 1.037110 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 345 285 6 1 ZTF_r 2009334432015 0 2.5557 476.1 8.40188 26.2863 2.3253e-06 0.0171349 0.0975933 7.26659e-06 2027 30. 0.090752 0.0744 20.0401 26.2863 1 2459763.8344329 285120220 -10.5781889797 40.524437 -0.290368 1.017091 -65.39864734741 66.333977 -0.992540 1.063545 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 346 285 6 1 ZTF_g 2009376032015 0 2.5271 319.354 6.26457 26.2172 4.5821e-06 0.0238613 -0.0661502 1.43765e-05 2018 30. 0.122629 0.068768 20.2267 26.2172 1 2459763.8760301 285120120 -27.80834333217 29.034712 -1.065399 0.968837 -30.85103351427 48.094505 -0.645787 1.050830 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 347 285 6 1 ZTF_r 2011354802015 0 1.607 478.015 8.45762 26.2955 2.2109e-06 0.0167063 0.0884719 6.90866e-06 2045 30. 0.075619 0.060034 20.4126 26.2955 1 2459765.8548032 285120220 -72.76480820637 24.990826 -3.238885 1.078286 -29.96057480491 48.493732 -0.621985 1.040146 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 348 285 6 1 ZTF_g 2014334952015 0 2.1889 304.83 7.77152 26.1621 3.4669e-06 0.0210228 -0.0372114 1.08191e-05 2017 30. 0.082629 0.073771 20.1161 26.1621 1 2459768.8349537 285120120 8.2313109286 29.415842 0.311274 1.089470 78.25205093473 52.087227 1.512445 1.044361 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 349 285 6 1 ZTF_g 2016333042015 0 2.1282 310.967 13.8309 26.1998 2.5648e-06 0.0181433 -0.0478042 7.97065e-06 2026 30. 0.063373 0.071398 19.5605 26.1998 1 2459770.833044 285120120 -11.64160396592 58.373077 -0.221848 1.030021 101.10028079207 106.242805 0.958006 1.043382 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 350 285 6 1 ZTF_r 2018334202015 0 1.9688 484.353 22.8765 26.2758 3.5694e-06 0.0212218 0.0795036 1.11429e-05 2012 30. 0.059402 0.064115 19.0975 26.2758 1 2459772.8342014 285120220 -37.32283774598 90.377975 -0.459374 0.977297 108.65815010739 174.182755 0.628018 1.032330 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 351 285 6 1 ZTF_r 2018397002015 0 1.9069 459.782 25.925 26.2411 2.6336e-06 0.0182469 0.0783997 8.19232e-06 1998 30. 0.061401 0.066683 18.9451 26.2411 1 2459772.8970023 285120220 22.36350408776 98.096291 0.253596 0.985019 -138.96698833809 190.396591 -0.734797 1.033621 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 352 285 6 1 ZTF_r 2021335162015 0 1.7184 442.646 27.6372 26.2219 3.1045e-06 0.0195929 0.0729749 9.7286e-06 2026 30. 0.059529 0.071029 18.9741 26.2219 1 2459775.835162 285120220 53.76491723971 102.847466 0.581514 0.906022 227.20426321507 208.767136 1.095644 1.028631 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 353 285 6 1 ZTF_g 2028293102015 0 2.5071 283.872 7.71151 26.0913 4.47e-06 0.0235186 -0.0524225 1.4038e-05 2015 30. 0.094318 0.07561 19.9155 26.0913 1 2459782.7931019 285120120 20.64422396276 36.817230 0.623738 0.954878 -64.58665019495 61.406796 -1.058867 1.049484 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 354 285 6 1 ZTF_r 2028356742015 0 2.1054 419.632 10.6026 26.1556 1.9501e-06 0.0155966 0.0808385 6.10838e-06 2039 30. 0.067963 0.069424 19.7808 26.1556 1 2459782.8567477 285120220 -78.59153619957 42.236870 -2.069850 1.003881 -118.47536956948 78.703873 -1.515469 1.037136 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 355 285 6 1 ZTF_r 2030292452015 0 1.6578 425.192 8.22705 26.1667 2.1731e-06 0.0164723 0.0930797 6.78677e-06 2030 30. 0.076371 0.073377 20.3115 26.1667 1 2459784.7924537 285120220 -34.60797531508 25.389685 -1.516260 1.022398 -70.94332760685 50.869701 -1.404001 1.031563 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 356 285 6 1 ZTF_g 2030335572015 0 1.9787 277.238 6.41367 26.0514 4.9458e-06 0.0249398 -0.0430817 1.54805e-05 2013 30. 0.099838 0.070492 20.2911 26.0514 1 2459784.8355787 285120120 -47.50167458567 22.810801 -2.316452 1.004786 -29.58804978237 42.086193 -0.707770 1.041036 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 357 285 6 1 ZTF_g 2032294522015 0 2.0103 255.503 6.55121 25.9468 5.6006e-06 0.026864 -0.0286356 1.74213e-05 2016 30. 0.093763 0.071527 20.2045 25.9468 1 2459786.7945255 285120120 -11.89711820902 25.164749 -0.525901 0.867904 50.43362264976 46.553978 1.090633 1.048459 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 358 285 6 1 ZTF_r 2036272522015 0 1.8464 408.604 9.34461 26.1111 1.7094e-06 0.0145757 0.0904913 5.34745e-06 2038 30. 0.066912 0.072243 20.0602 26.1111 1 2459790.7725231 285120220 1.71966758107 35.645546 0.053665 0.885150 -41.65896547071 67.902557 -0.617643 1.040530 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 359 285 6 1 ZTF_g 2036294132015 0 2.2575 262.778 7.45957 25.9863 4.8698e-06 0.0249668 -0.0342074 1.51521e-05 2022 30. 0.087832 0.074316 20.0027 25.9863 1 2459790.7941319 285120120 -10.21795731718 29.508131 -0.385192 0.947163 28.24413512491 51.532265 0.551778 1.052821 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 360 285 6 1 ZTF_g 2038272302015 33554432 2.2816 105.982 8.68436 24.9893 1.04765e-05 0.036512 -0.0319678 3.24754e-05 2003 30. 0.076409 0.075007 18.7484 24.9893 1 2459792.7723032 285120120 -40.04026853417 40.158859 -1.109099 0.942210 -29.32511466551 70.425911 -0.419201 1.048287 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 361 285 6 1 ZTF_g 2040314012015 0 2.1414 236.625 7.7823 25.8918 4.078e-06 0.0228005 -0.0482292 1.26968e-05 2013 30. 0.082149 0.065111 19.8434 25.8918 1 2459794.8140162 285120120 -24.72588487651 29.731646 -0.925098 0.954918 0.08086238717 54.590279 0.001491 1.033717 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 362 285 6 1 ZTF_r 2043254732015 0 1.647 477.182 10.687 26.3057 1.9612e-06 0.0156864 0.0808936 6.12291e-06 2036 30. 0.059088 0.061027 20.1684 26.3057 3 2459797.7547338 285120220 -34.87146162414 34.116524 -1.136999 0.913994 -108.66322790811 68.537369 -1.596138 1.028137 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 363 285 6 1 ZTF_r 2043255202015 0 1.5777 481.304 10.6848 26.304 1.7237e-06 0.0147798 0.0801192 5.37696e-06 2042 30. 0.061816 0.061723 20.1924 26.304 3 2459797.7552083 285120220 -47.63997482738 31.544788 -1.679959 0.977763 -123.33470864125 63.659348 -1.950466 1.030321 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 364 285 6 1 ZTF_r 2043255682015 0 1.6249 477.558 10.9259 26.2949 1.7684e-06 0.0148543 0.0831771 5.52529e-06 2036 30. 0.062396 0.062879 20.156 26.2949 3 2459797.7556829 285120220 -31.90552676091 35.300823 -1.005393 1.007271 37.29675123457 71.369446 0.526107 1.031010 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 365 285 6 1 ZTF_r 2043260452015 0 1.6622 480.808 11.171 26.3027 1.5911e-06 0.0140412 0.0793705 4.98346e-06 2035 30. 0.061699 0.06233 20.1108 26.3027 3 2459797.7604514 285120220 64.10318910581 33.200760 2.147763 0.989837 40.9407417488 66.546623 0.619362 1.030285 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 366 285 6 1 ZTF_r 2043260922015 0 1.6158 478.419 10.7703 26.2974 1.7453e-06 0.0147246 0.080765 5.45966e-06 2035 30. 0.061955 0.062306 20.1776 26.2974 3 2459797.7609259 285120220 -6.78123546083 29.953510 -0.251835 1.072128 -68.22766971897 60.193256 -1.141111 1.031898 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 367 285 6 1 ZTF_r 2043261382015 0 1.6077 479.781 11.0012 26.3008 1.8881e-06 0.0153153 0.0802754 5.9058e-06 2032 30. 0.059814 0.062768 20.1491 26.3008 3 2459797.7613889 285120220 17.4141726125 34.285328 0.565001 0.995219 89.56331988754 68.523712 1.315844 1.031833 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 368 285 6 1 ZTF_r 2043266162015 0 1.6124 474.989 10.7155 26.3003 1.7638e-06 0.0149382 0.0816727 5.50521e-06 2038 30. 0.061983 0.063613 20.1812 26.3003 3 2459797.766169 285120220 -80.59987743116 32.371696 -2.769643 1.092126 -130.54602699722 64.738815 -2.030085 1.032128 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 369 285 6 1 ZTF_r 2043266642015 0 1.6205 479.513 10.5475 26.3 1.8514e-06 0.015299 0.0818586 5.7648e-06 2032 30. 0.0622 0.062184 20.1972 26.3 3 2459797.7666435 285120220 41.95249009542 34.079117 1.369381 1.010615 109.66174384582 67.997543 1.623593 1.031939 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 370 285 6 1 ZTF_r 2043267112015 0 1.6173 477.697 10.5711 26.3062 1.9642e-06 0.0156841 0.0819477 6.13792e-06 2033 30. 0.060361 0.060334 20.2086 26.3062 3 2459797.7671181 285120220 -28.69549277564 29.721703 -1.073977 0.990164 -57.78620260076 59.622337 -0.975732 1.031867 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 371 285 6 1 ZTF_r 2043271882015 0 1.7783 481.172 10.6823 26.3055 1.6441e-06 0.0143897 0.0801004 5.13287e-06 2033 30. 0.059195 0.059504 20.1166 26.3055 3 2459797.7718866 285120220 25.52986790837 35.972263 0.789470 0.953517 36.47172185491 71.302292 0.514953 1.032441 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 372 285 6 1 ZTF_r 2043272362015 0 1.938 478.09 10.7344 26.3092 1.6157e-06 0.0143531 0.0771936 5.02918e-06 2033 30. 0.064219 0.059208 20.005 26.3092 3 2459797.7723611 285120220 -46.16158360255 40.330811 -1.273206 0.846956 40.21689589229 78.642105 0.514836 1.032040 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 373 285 6 1 ZTF_r 2043272822015 0 1.514 480.011 10.4366 26.3015 2.0474e-06 0.0160824 0.0809699 6.39303e-06 2033 30. 0.062372 0.068284 20.2303 26.3015 3 2459797.7728241 285120220 -17.01588754988 31.562759 -0.599701 0.893117 -27.81212076647 63.902290 -0.438160 1.028984 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 374 285 6 1 ZTF_r 2043277612015 0 1.6522 477.652 10.8545 26.294 1.3849e-06 0.013292 0.0834949 4.30801e-06 2035 30. 0.059842 0.066473 20.1511 26.294 3 2459797.7776157 285120220 -11.57636661199 33.338360 -0.386263 1.012672 12.43998101215 66.820320 0.187424 1.031414 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 375 285 6 1 ZTF_r 2043278072015 0 1.6882 478.264 10.765 26.2964 1.6643e-06 0.0144295 0.0818914 5.19964e-06 2034 30. 0.060757 0.065527 20.1448 26.2964 3 2459797.7780787 285120220 3.28850327863 34.249325 0.106807 1.029330 13.1893986413 68.070473 0.195066 1.032142 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 376 285 6 1 ZTF_r 2043278552015 0 1.6755 481.378 10.3226 26.3028 1.5917e-06 0.0141978 0.0819385 4.95567e-06 2032 30. 0.058678 0.069849 20.1934 26.3028 3 2459797.7785532 285120220 -52.88440758866 31.430712 -1.871665 1.035192 -104.58856599056 62.834347 -1.675723 1.031010 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 377 285 6 1 ZTF_g 2043293242015 0 2.1371 321.887 9.18225 26.2323 2.5626e-06 0.017815 -0.0599978 8.03946e-06 2027 30. 0.070658 0.06856 20.0161 26.2323 1 2459797.7932407 285120120 -18.86392535004 33.408833 -0.628095 1.092904 -52.23604324336 60.733128 -0.865884 1.039586 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 378 285 6 1 ZTF_r 2043335792015 0 1.7624 465.938 9.222 26.2792 1.9702e-06 0.0155114 0.087272 6.17438e-06 2027 30. 0.074628 0.065807 20.2514 26.2792 1 2459797.8357986 285120220 -51.65150978834 29.361057 -1.956889 1.073080 -20.14051745615 57.946678 -0.349911 1.032325 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 379 285 6 1 ZTF_g 2051285902015 0 2.0049 282.398 18.3774 26.0998 3.7211e-06 0.0217753 -0.0580044 1.1606e-05 2018 30. 0.060268 0.071018 19.1602 26.0998 1 2459805.7859028 285120120 80.70803700671 67.776939 1.324615 1.007705 7.43276192082 130.517303 0.057332 1.031628 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 380 285 6 1 ZTF_r 2051294202015 0 1.5782 441.164 18.4686 26.1853 2.2731e-06 0.0168993 0.0789031 7.0947e-06 2036 30. 0.064782 0.06918 19.4944 26.1853 1 2459805.7942014 285120220 -50.94297489623 59.536026 -0.951830 0.998098 -206.32495853339 122.237823 -1.699266 1.029267 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 381 285 6 1 ZTF_g 2053251532015 0 1.9642 293.861 12.369 26.139 2.232e-06 0.0168914 -0.0523104 6.95334e-06 2025 30. 0.058973 0.062936 19.6982 26.139 1 2459807.7515394 285120120 -17.32565912733 41.316410 -0.466468 1.009957 15.73206165958 79.054626 0.200343 1.035408 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 382 285 6 1 ZTF_r 2055294582015 0 2.1412 423.703 11.382 26.1538 3.386e-06 0.0203179 0.0816272 1.06291e-05 2030 30. 0.067008 0.075526 19.7038 26.1538 1 2459809.7945833 285120220 -18.87872509315 45.979977 -0.456729 0.993252 -38.56049484862 84.119934 -0.461486 1.039500 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 383 285 6 1 ZTF_g 2055315942015 0 3.2494 255.916 11.1389 25.9847 7.6368e-06 0.031016 -0.0432488 2.38449e-05 2019 30. 0.082818 0.098541 19.1827 25.9847 1 2459809.8159491 285120120 62.49497133049 69.740677 0.996813 0.915137 66.61904291306 99.636238 0.673126 1.078851 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 384 285 6 1 ZTF_r 2057318102015 0 1.7845 396.046 10.7482 26.0795 2.3044e-06 0.0168624 0.0855289 7.21943e-06 2021 30. 0.062454 0.068548 19.892 26.0795 1 2459811.8181019 285120220 29.78219468074 37.030193 0.894655 0.999620 -10.21426036874 73.297081 -0.140293 1.030627 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 385 285 6 1 ZTF_r 2059239742015 0 2.2647 431.319 8.91219 26.1828 2.8225e-06 0.0187407 0.0903215 8.82649e-06 2033 30. 0.076926 0.075475 19.9497 26.1828 1 2459813.7397454 285120220 -55.49675777355 42.412552 -1.455553 0.887529 -83.48706481505 75.021866 -1.120331 1.044176 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 386 285 6 1 ZTF_g 2059275572015 0 2.5609 271.208 7.56054 26.0423 4.5206e-06 0.0239764 -0.0533953 1.40995e-05 2016 30. 0.090956 0.08242 19.8539 26.0423 1 2459813.7755787 285120120 -59.64161717727 35.267834 -1.881159 1.021569 -55.55141403036 58.304928 -0.959191 1.049108 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
