 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, diffimgstatus, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 48 267 10 0 ZTF_r 770439223615 0 4.1342 332.646 6.93488 26.1343 1.47747e-05 0.0396595 0.126339 2.45945e-05 696 30. 0.071388 0.081459 19.6735 26.1343 1 2458524.9392245 267120236 1 -108.200627388853 53.0960406381187 -2.26684822388439 1.34240652440309 -176.972370160589 68.8794119456145 -2.58661164814218 1.17531221242406 null null null null null 2458218.718125 2458573.751887 57
 49 267 10 0 ZTF_r 785314343615 0 2.2727 63.5743 10.9184 24.3914 0.000222424 0.0978732 0.0971662 0.00041023 296 30. 0.06141 0.061997 17.8995 24.3914 1 2458539.8143403 267120236 1 -75.2029570126135 57.4105061892387 -1.4571301438753 0.98683932890675 -153.354069327659 99.4357051408816 -1.5526305926936 1.066312421399 null null null null null 2458218.718125 2458573.751887 57
 50 267 10 0 ZTF_g 785377123615 0 2.8129 131.203 10.419 25.2414 8.33165e-05 0.0539139 -0.0591688 0.000209594 265 30. 0.067355 0.06694 18.5827 25.2414 1 2458539.8771296 267120136 1 -60.6967069872086 61.5867687459016 -1.09630782034104 1.04554954455308 -89.4862245329489 96.5629179970102 -0.932955644593811 1.05788278391748 null null null null null 2458204.779607 2458506.963553 57
 51 267 10 0 ZTF_r 803251973615 0 4.3604 327.746 8.75082 26.1337 3.03076e-05 0.0535528 0.112075 4.98575e-05 621 30. 0.096949 0.110168 19.2763 26.1337 1 2458557.7519792 267120236 1 19.2041412303503 77.2572135023887 0.2765098790419 1.04831539949079 20.7105760962439 93.7026686145875 0.222513011914234 1.21711304373133 null null null null null 2458218.718125 2458573.751887 57
 52 267 10 0 ZTF_g 803275353615 0 3.9227 297.317 8.63164 26.0904 3.91305e-05 0.0481754 -0.0321939 8.77497e-05 415 30. 0.096345 0.095651 19.3334 26.0904 1 2458557.7753588 267120136 1 -77.6547294096077 67.8198073810532 -1.27369709955592 1.02112519928948 -176.60339642324 87.0132613327195 -2.04328429639213 1.14579117626619 null null null null null 2458204.779607 2458506.963553 57
 53 267 10 0 ZTF_g 806250853615 0 2.8192 295.547 15.3115 26.1066 4.15421e-05 0.0482547 -0.0540542 9.35594e-05 384 30. 0.064894 0.074948 19.0214 26.1066 1 2458560.7508565 267120136 1 -99.1459312611844 85.8214148531455 -1.28509143016122 1.0034654108956 -253.95333416346 134.327839675993 -1.90328174038166 1.05659544818319 null null null null null 2458204.779607 2458506.963553 57
 54 267 10 0 ZTF_r 806314373615 0 12.4276 338.656 13.2934 26.1508 1.57819e-05 0.040512 0.128275 2.64881e-05 678 30. 0.063429 0.081834 19.3254 26.1508 1 2458560.814375 267120236 1 -42.3946016686492 82.8571800438649 -0.569161102173562 1.30055977082307 -189.797252353343 124.187105290665 -1.53861020691875 1.1180162373589 null null null null null 2458218.718125 2458573.751887 57
 55 267 10 0 ZTF_g 814230083615 0 2.3986 262.282 5.14349 25.9491 1.14571e-05 0.0345419 -0.0439394 1.9708e-05 673 30. 0.054571 0.057944 20.2085 25.9491 1 2458568.730081 267120136 1 -38.5744416460609 30.8042949882838 -1.39297453116953 2.27478688118582 -167.038175165263 51.1784016435216 -3.28582334510664 1.06534312023972 null null null null null 2458204.779607 2458506.963553 57
 56 267 10 0 ZTF_r 814292813615 0 1.801 289.867 7.59097 25.973 6.2591e-06 0.0258824 0.1157 1.03759e-05 692 30. 0.048918 0.04827 20.1842 25.973 1 2458568.7928125 267120236 1 17.5183096957001 31.6630015636255 0.61545303606215 3.51525372191541 -32.4482154697224 59.8766297254578 -0.545567715110177 1.05108410572496 null null null null null 2458218.718125 2458573.751887 57
 57 267 10 0 ZTF_g 815222083615 0 2.2197 185.937 21.9415 25.6071 5.94294e-05 0.0409017 -0.0708999 0.000157557 236 300. 0.055366 0.054032 18.3797 25.6071 2 2458569.7220833 267120136 1 63.5212198787371 85.6881901599401 0.824617715822247 1.13001771315808 -128.200045407629 160.455997884457 -0.804354351293025 1.03799676801273 null null null null null 2458204.779607 2458506.963553 57
 58 267 10 0 ZTF_g 815352473615 0 3.06 1527.68 25.0501 27.8561 1.00459e-05 0.0323252 -0.0356085 1.77283e-05 675 300. 0.06097 0.059371 20.147 27.8561 2 2458569.8524769 267120136 1 -371.360363620391 156.820579762949 -2.63419119859484 2.47378285473765 -910.859501872157 238.156505046921 -3.85038482506628 1.07010084646476 null null null null null 2458204.779607 2458506.963553 57
