 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, diffimgstatus, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 29 472 3 2 ZTF_g 529234601015 0 2.6605 260.161 6.37763 26.1614 2.39505e-05 0.0378253 -0.0868474 3.89935e-05 346 30. 0.073708 0.061767 20.0603 26.1614 1 2458283.7346065 472120110 1 -103.660234836396 32.7551666453623 -3.52036079833492 1.08618208182 -48.7264849003694 54.2643711982344 -0.903993900536404 1.03960047880951 0.520060796823986 17.0680000305176 0.0160000007599592 0.674000024795532 -0.0260000005364418 2458202.790625 2458465.001042 0
 30 472 3 2 ZTF_g 532216371015 0 2.7743 260.679 5.24733 26.1569 2.21157e-05 0.0365797 -0.0508143 3.48823e-05 352 30. 0.067965 0.067353 20.2661 26.1569 1 2458286.7163773 472120110 1 -105.812215315464 31.2417234022945 -3.76752050810786 1.11486000312212 0.914447250279916 48.9847939902633 0.0187937118875335 1.07046122902122 0.520060796823986 17.0680000305176 0.0160000007599592 0.674000024795532 -0.0260000005364418 2458202.790625 2458465.001042 0
 31 472 3 2 ZTF_g 539175571015 0 1.8327 273.392 14.9589 26.2098 3.01642e-05 0.0403993 -0.0542585 5.71465e-05 299 30. 0.054045 0.051302 19.6627 26.2098 1 2458293.6755787 472120110 1 -234.280159061719 51.6420377497977 -5.0464612231288 1.1860259660254 85.9395962299434 99.8738375680704 0.866276959630304 1.0354255220537 0.520060796823986 17.0680000305176 0.0160000007599592 0.674000024795532 -0.0260000005364418 2458202.790625 2458465.001042 0
 32 472 3 2 ZTF_r 539237391015 0 2.2954 252.482 14.3602 26.0045 2.32465e-05 0.0385766 0.125758 3.57731e-05 373 30. 0.076357 0.07937 19.2188 26.0045 1 2458293.7373958 472120210 1 11.2079619653334 64.0411756443654 0.194680365817069 0.954095168657074 -61.2883922137948 109.632818661627 -0.562798382955132 1.05677601506728 0.525815337813406 17.3739999771118 0.0140000004321337 0.437000006437302 -0.025000000372529 2458165.867153 2458447.997419 0
 33 472 3 2 ZTF_r 677549391015 0 3.4566 257.173 13.1972 26.0715 3.40019e-05 0.0434602 0.107534 5.20296e-05 329 30. 0.086966 0.083971 18.9942 26.0715 1 2458432.0493981 472120210 1 130.67473293923 87.4627551789739 1.66197033737262 0.884725899416243 158.076183960341 118.121628935066 1.34726245810322 1.13293665767936 0.525815337813406 17.3739999771118 0.0140000004321337 0.437000006437302 -0.025000000372529 2458165.867153 2458447.997419 0
 34 472 3 2 ZTF_g 687502381015 0 2.8587 222.792 5.66325 25.9869 2.62087e-05 0.039435 -0.0597914 4.52538e-05 337 30. 0.070569 0.066796 19.9639 25.9869 1 2458442.0023843 472120110 1 -36.0827392506413 33.9941208019471 -1.18072970013473 0.939527934133073 -138.392345122644 51.9991266092377 -2.67936087804761 1.06078537910598 0.520060796823986 17.0680000305176 0.0160000007599592 0.674000024795532 -0.0260000005364418 2458202.790625 2458465.001042 0
 35 472 3 2 ZTF_r 687556401015 0 1.7936 127.622 13.7806 25.2814 3.37067e-05 0.0438664 0.111131 5.11739e-05 340 30. 0.058491 0.05225 18.6857 25.2814 1 2458442.0564005 472120210 1 -130.88444860092 52.6672253422104 -2.76440970962914 1.0150471465311 -157.075946701445 105.076707846525 -1.50493734987206 1.03452298778656 0.525815337813406 17.3739999771118 0.0140000004321337 0.437000006437302 -0.025000000372529 2458165.867153 2458447.997419 0
 36 472 3 2 ZTF_r 693497411015 0 3.0846 268.612 12.6332 26.1031 3.76969e-05 0.0480028 0.108637 5.77706e-05 364 30. 0.134317 0.118064 19.1765 26.1031 1 2458447.997419 472120210 1 -83.8715369641926 72.21390865435 -1.2919584609462 0.952450050628909 3.53435332560108 105.371858568956 0.0337676249325071 1.08002180570791 0.525815337813406 17.3739999771118 0.0140000004321337 0.437000006437302 -0.025000000372529 2458165.867153 2458447.997419 0
 37 472 3 2 ZTF_r 695485981015 0 2.0289 152.034 17.0505 25.5424 4.50979e-05 0.0491934 0.107802 7.14495e-05 316 30. 0.066658 0.051046 18.6105 25.5424 1 2458449.9859838 472120210 1 -40.1025656652307 70.595549703434 -0.631901862511386 0.938227929919457 -130.550224060446 132.294844649958 -0.993458873461327 1.03889729056927 0.525815337813406 17.3739999771118 0.0140000004321337 0.437000006437302 -0.025000000372529 2458165.867153 2458447.997419 0
 38 472 3 2 ZTF_g 696485131015 0 3.1096 266.474 11.2415 26.1672 3.4278e-05 0.0402064 -0.0472286 7.26272e-05 262 30. 0.071249 0.070848 19.3485 26.1672 1 2458450.9851389 472120110 1 -135.493051628061 57.0546040543347 -2.64168560417524 1.15774031395755 -184.33942359063 84.1523739726735 -2.20529679025725 1.06768086734945 0.520060796823986 17.0680000305176 0.0160000007599592 0.674000024795532 -0.0260000005364418 2458202.790625 2458465.001042 0
 39 472 3 2 ZTF_g 707499101015 0 3.0687 179.813 5.82303 25.775 2.95441e-05 0.0389494 -0.117472 5.8529e-05 292 30. 0.069951 0.055222 19.6569 25.775 1 2458461.9991088 472120110 1 244.768193266672 31.6702684097389 8.59721997681051 1.0856291809552 237.129641722625 47.4721418876541 5.02877506702396 1.04514889799617 0.520060796823986 17.0680000305176 0.0160000007599592 0.674000024795532 -0.0260000005364418 2458202.790625 2458465.001042 0
